Analyte Area	y	H3N2	H3N2F1	H4N2	H3N3	H4N2F1	H5N2	H3N3F1	H4N3	H3N4	H6N2	H4N3F1	H5N3	H3N4F1	H4N4	H3N5	H7N2	H4N3S1	H5N3F1	H6N3	H3N4S1	H4N4F1	H5N4	H3N5F1	H4N5	H8N2	H5N3S1	H5N4F1	H4N5F1	H5N5	H5N4S1F1	H9N2	H4N5S1F1	H5N4S1	H4N5F2	H5N5F1	H6N5	H4N6F1	H10N2	H5N6	H5N4S1F1	H5N5S1	H6N5F1	H3N6S1F1	H5N6F1	H5N5S1F1	H6N5S1	H5N6F2	H6N6F1	H7N6	H6N5S1F1	H7N6F1	H6N7F1	H7N6F2	H7N7F1	H7N6S1F1	H6N5S3	H8N7F1	H9N8F1	H10N9F1
s32_dhb_rep1_0_P13_1.xy	0	9175.628038	13023.4519	10474.0465	11288.5727	11903.32683	41765.93705	28415.03801	23296.57601	18448.46326	52091.06016	46780.30194	18674.74382	52537.12409	33337.65632	34496.53101	40854.28754	12774.70224	18558.42469	24029.76146	15172.2983	97726.68119	249343.4535	78202.77453	25306.02333	63519.15552	15923.59682	542049.9115	88568.9638	25481.28346	27971.44969	61629.40573	20220.71963	34210.76869	21018.98269	79425.7227	63038.64919	16064.60175	18033.93012	15741.1232	27971.44969	27175.87396	124393.0901	24349.42221	21668.26653	18493.08331	19680.93646	15598.53286	20572.90061	23512.70915	16996.55585	38363.23581	12238.62904	11705.3314	11514.79688	10324.83944	24473.8297	13756.31213	10485.87789	8805.214356
s32_dhb_rep2_0_P14_1.xy	0	7617.686387	10824.60414	8647.664553	9216.823918	9998.988703	31262.06651	21739.64517	17838.82533	14004.50035	39637.2806	36670.28785	15222.68594	44003.37433	24994.91719	28249.16791	31408.22061	11098.52891	15020.03075	19025.06282	13236.25195	82709.63259	182034.7486	69637.36403	22317.88736	50703.10353	14412.16261	441902.9338	83128.47541	22711.84026	28425.1292	49145.93098	19456.84884	33411.11554	19467.8524	75055.99994	55959.18546	15456.6249	16086.37757	14637.77304	28425.1292	26335.78117	120076.9655	24465.59194	21713.74984	18966.71508	19393.20243	14877.23747	20586.56292	21974.83526	16567.3643	39251.41226	11775.48549	11377.09156	10898.53404	9988.815875	22805.95001	13028.12286	9920.126524	8479.000344
s33_dhb_rep1_0_L21_1.xy	0	8019.497821	11496.89722	11514.30247	19678.18055	11136.62213	60709.62205	42606.96866	53263.58215	34644.91889	65435.0001	82763.7185	38880.41007	161367.8076	115390.728	80148.96324	57003.31931	16044.86725	32207.18892	57758.11121	26980.84419	332904.6119	1056642.866	201641.4811	83900.66029	102823.785	25776.21484	1298854.383	253389.9687	122505.9306	24042.16664	82388.44522	29481.14017	37219.6443	46122.46187	411782.3505	314839.7144	34045.84058	32203.68378	29602.80113	24042.16664	75864.76366	311716.6163	48957.494	52961.30137	29571.30111	31595.18334	32010.90486	80851.67648	93480.50348	20516.80858	103406.5542	27171.10256	21808.65227	40958.90271	15409.99307	28715.08143	42649.84925	30249.49434	22225.84659
s33_dhb_rep2_0_L22_1.xy	0	4749.745727	6004.786373	5864.605414	9211.962127	6407.536889	26334.81746	18918.27855	22309.35295	15366.8478	28669.46006	35158.04794	16633.23456	69174.2005	48528.77542	32643.37569	27770.09181	8409.261754	14698.93304	26138.90076	12523.79133	153879.8069	492936.2415	93578.89883	36432.27173	56113.78282	12372.69741	668308.6281	128214.2255	57592.54748	18836.46462	44175.65808	16552.01349	24234.95502	24066.54736	222918.2776	161813.2086	17744.39027	16034.91196	14771.38642	18836.46462	40974.23345	180842.7547	26704.85025	28196.81457	18002.74888	19520.08154	18631.37226	47463.76243	54259.32338	14562.87191	64866.98874	15638.14354	14314.81971	25336.33747	10699.92762	19999.20646	31094.96284	25048.9484	18333.33657
s33_dhb_rep3_0_B5_1.xy	0	2616.664753	4245.040348	3811.058186	8059.013666	2600.465149	25298.1436	20370.12416	19476.54223	11631.963	24503.36552	33293.84936	11866.11028	62213.45269	36258.77853	23317.42879	18277.69166	4276.053656	10796.00023	15260.39597	7941.069911	117251.294	353911.1409	112341.1471	29085.39477	36205.37352	8249.831403	519793.3396	90336.89523	52186.09701	8258.087267	31141.98096	8370.624263	11553.80555	15898.47861	150371.7444	107167.6492	23527.72295	17186.58466	14949.35216	8258.087267	26587.16957	125128.4279	18894.37011	19292.53074	9463.330019	10159.6319	10144.7685	30133.81995	35422.34879	6162.276433	43122.96068	9158.311224	7215.479988	14569.16031	4675.06746	10069.27244	15656.16664	9102.923588	5900.34755
s33_dhb_rep4_0_B6_1.xy	0	4152.641381	5459.651549	5862.935573	10048.52495	4741.063376	35818.61895	23910.56534	28361.26344	16666.17624	41167.10297	48395.19618	21018.14324	95396.05752	62406.36582	40892.34901	36922.15935	8710.127664	17787.30714	32259.04565	14139.40211	209699.516	683838.9352	157452.2673	49290.19787	80690.57458	15398.86709	968783.703	168984.7935	86214.13959	16588.26553	64415.99455	17491.26362	22225.89099	31066.67015	303621.1503	239226.9403	32924.53188	25598.34963	22880.96861	16588.26553	52726.60375	265961.0139	36854.10756	37704.69141	19227.32919	20821.44571	21563.40056	62971.41251	79673.77444	12855.29485	94440.47923	18756.68344	14798.4804	32040.68969	9411.300733	22062.16407	36254.62213	22057.81006	13164.86105
s4_dhb_rep1_0_L11_1.xy	0	4338.035061	6999.295239	4932.106973	7634.413649	5327.430633	26304.85392	15429.29448	11560.6084	13540.9181	25977.24988	17440.07129	10728.42321	51251.59516	23285.39773	24979.03301	22347.02189	10128.30875	9552.851898	12624.35696	8672.408878	87225.45753	62588.18781	52760.13171	14379.70243	32349.59827	11507.31	259007.0796	54013.65098	13843.11672	150005.5856	29554.13923	26717.89136	87899.31851	16425.09864	49067.95308	17351.59912	12650.56458	12674.08313	11226.30341	150005.5856	25664.6602	59415.12723	20058.88261	16716.76526	33706.02366	22329.18913	14112.31808	19132.885	16068.73478	45953.93511	24711.03508	10475.91002	11720.05167	11389.05273	20557.10387	12943.04045	16581.85735	14301.35877	10429.97062
s4_dhb_rep2_0_L12_1.xy	0	4278.731593	6422.859188	4867.278579	7353.558766	5327.740076	22028.80901	13919.25831	10757.87946	12168.30791	22413.59458	15771.64392	10160.8346	46559.32314	21342.31565	22950.31833	20092.78901	10043.79044	9749.114858	12412.65439	9331.659183	85834.91686	62816.94056	52323.75487	15699.46019	33718.4596	13107.7167	292673.0103	60566.77357	17684.70594	177113.863	34859.83766	34101.34199	100366.268	20042.43341	62320.46448	22184.24018	15938.52978	16639.88802	15012.4159	177113.863	34069.12133	83592.28897	26517.61076	21230.75701	43671.25867	29522.35054	18472.73479	26361.65131	20128.17767	59540.29863	36981.39405	13521.45593	15498.78716	15901.71106	27475.02639	17212.46751	24084.85382	19255.49162	12913.69171
s4_dhb_rep3_0_A19_1.xy	0	997.8113252	2169.698319	1321.394667	2601.590054	1238.820984	11372.83269	7222.784614	4565.467439	5290.628673	12765.24556	9550.309001	4361.552727	27628.9073	10903.31849	11614.37855	11367.31838	3883.991296	4527.973294	5927.221353	3832.783676	54768.00451	38639.7486	31776.69326	7227.233071	18479.35684	4841.743522	186215.2614	31913.71761	7709.335552	76449.71683	15901.98449	12288.00451	43949.12234	7694.946152	30392.82295	8967.342057	5334.727941	5817.246377	4926.39442	76449.71683	13592.20451	39903.60928	9169.738298	7168.88221	16369.65715	10676.8769	5814.676489	9156.974607	6633.346532	22686.51337	15584.78907	3769.789177	4700.535368	4914.114157	9793.490598	5724.236295	8292.047998	6049.171506	3474.118769
s4_dhb_rep4_0_A20_1.xy	0	2408.284807	5507.264929	3153.852803	6231.09046	2552.818445	27185.06047	17482.81871	10666.12539	12570.96688	26130.68477	21101.32354	9131.673537	61770.51858	24545.98699	25299.68261	21888.62372	8240.561661	9203.320714	11436.74681	7100.87396	111356.7462	79231.6215	67026.34667	15202.01055	34541.0658	10164.94593	371335.1775	67514.47541	19248.86173	179619.1185	31163.3654	27798.26132	99689.66989	17357.34182	63979.5233	19003.47751	12051.65104	13309.37174	11558.41718	179619.1185	31095.7584	83684.58671	20734.80027	15701.75365	36361.77155	22887.39373	12892.28803	19566.39833	14613.40528	51179.30465	31439.88802	8104.951175	9970.049002	9932.01663	21774.32253	12835.04351	18677.165	13351.36213	7601.507256
s6_dhb_rep1_0_P21_1.xy	0	8432.38638	12588.92861	14763.91343	24521.81563	15124.33202	86023.02797	49250.79914	75620.43512	55861.29026	83035.99758	106375.1782	43060.15259	112940.9665	190595.9964	33089.38667	75021.65571	16402.55425	30708.07217	61498.62303	23455.84674	330731.9991	858672.904	59224.04364	54487.03327	115865.014	22767.44716	1184498.898	127169.2133	85618.90354	21459.48528	89846.45949	22492.70187	31223.65346	24419.07777	149480.8396	196983.8855	24306.45489	26417.66257	24011.88579	21459.48528	34208.37252	324206.9309	32005.80443	36579.66579	20885.46573	23867.50978	19292.87299	44351.90143	55889.12234	17547.48837	86421.07934	17571.16064	14613.58327	17209.55773	13322.26917	37137.9011	18651.30748	13004.15426	10039.71178
s6_dhb_rep2_0_P22_1.xy	0	6959.914864	8050.485213	9149.590725	11442.07174	13540.04589	24751.98317	20774.53519	31825.45413	26919.59306	29915.50909	42579.36841	21314.95068	37111.44214	86321.69463	19984.29228	25136.63744	12517.58298	16813.08918	27929.9351	15592.6177	104007.0808	334583.2935	27989.29905	27470.99209	36622.9382	14876.47773	295515.2038	38993.75992	38991.18334	13392.23232	31118.67518	16314.14792	15036.89261	14354.56367	47038.68048	77098.61609	16659.87998	16062.65985	15494.26321	13392.23232	17849.40799	79477.80039	18238.8356	19119.951	13861.61404	13968.16184	14031.21109	20783.04714	26156.54647	12114.83079	26030.65358	11856.48704	10828.97205	11297.30588	9511.076284	14623.75405	10532.80272	9594.68693	8588.451408
s6_dhb_rep3_0_F7_1.xy	0	4208.892661	4671.732386	5497.90185	7307.096036	7517.905533	13414.83499	12851.3043	15056.8178	11735.98734	11546.71961	18169.82556	10050.12184	16689.12227	30305.45374	10059.71804	11761.46465	7633.199355	9958.339051	12773.20721	9240.967285	46566.60048	128434.1436	38388.90704	16888.62488	17540.84036	9650.191256	146149.9923	24063.17897	26664.29777	9672.225606	18663.54352	11415.36959	10069.38015	9958.360623	29568.72759	41570.57914	17210.06059	12637.77149	13217.9852	9672.225606	12318.90513	50605.84302	12783.72168	13957.14379	9894.550869	9738.216492	10145.74554	16129.63796	20465.92649	8950.40737	20613.29244	9331.65697	8139.525297	9419.845798	7283.240255	9094.889216	10912.83889	9109.030977	7625.582592
s6_dhb_rep4_0_F8_1.xy	0	8087.355414	8854.89515	11315.00623	16600.40168	14681.96547	31563.27649	28798.13041	37276.37118	26809.45149	29194.60005	48378.6576	22720.21791	39745.9698	79125.13043	21750.06466	28528.15722	14621.16968	19489.04435	28855.96726	18238.54348	114104.5116	334004.1214	69238.29818	34458.13011	44542.74113	18611.69123	341229.8495	49436.60462	52285.21386	18507.74004	37314.90269	21070.4541	19402.18047	18371.66527	60269.43425	91752.44025	29652.1037	22826.2286	23316.78216	18507.74004	22850.46189	102964.4063	23871.97376	24936.38591	17586.9264	17343.31958	17362.50222	29674.02298	39091.2495	15139.54889	38659.91524	15510.20232	12399.73896	15627.00458	10967.55561	14059.18165	17436.74756	13203.45814	10092.79003
s7_dhb_rep1_0_N7_1.xy	0	6774.05258	10270.64427	7537.397999	9878.117216	7030.116197	27667.11195	23957.88007	18211.15329	17692.61757	31226.50717	36039.6856	13698.96235	81318.44495	32900.62725	13288.88565	21957.20559	9148.801987	13732.20951	16224.37181	10063.61216	121541.4385	174325.518	48230.09807	17082.73328	33949.26809	12673.46174	394120.4044	54318.35881	22272.09563	19469.97556	29029.57885	13556.7605	23776.47537	14264.15619	73405.97198	46711.55813	11794.00286	12196.51713	11263.02207	19469.97556	20359.93891	90556.93109	15602.17494	15023.94144	15232.79253	17856.18127	11069.04822	18356.39882	18047.90348	18544.48237	32710.26911	10418.3571	10872.64048	10482.92146	11432.75701	12835.46763	17496.53143	15625.91279	11796.2058
s7_dhb_rep2_0_N8_1.xy	0	11657.63998	18525.92987	13244.26893	17499.57553	10660.6114	55956.99005	48892.04101	34725.61146	33497.15587	65542.61453	79977.54517	26743.14071	187357.0951	74981.54467	26412.93889	51434.55617	16479.01228	28526.99613	35965.00461	18770.1201	342106.0763	496973.3677	135214.4775	39799.02319	92791.22833	26577.22063	1232985.375	178231.7506	60918.62343	63502.43533	86236.65012	29220.60118	76305.62964	33138.21308	276603.6219	156586.2513	25533.31858	27443.42256	23633.81105	63502.43533	58447.1525	352954.5324	35881.9063	38243.32043	42990.07654	55205.33199	23214.73911	56534.68896	54864.56985	63656.54107	120456.7967	24492.48339	28664.43122	26866.67006	33129.61606	38579.23689	59531.22726	48879.36603	30179.17543
s7_dhb_rep3_0_C17_1.xy	0	3554.296316	6548.143309	4236.060636	5829.685807	3340.318055	19500.62661	19833.63773	12244.24582	11695.18591	24091.01068	32263.7421	9685.681838	68728.07309	26867.13265	10779.23565	18270.77719	6039.619586	12572.00087	13353.75794	7528.536944	120306.6925	170255.4958	67370.3487	17310.09099	34262.58895	10415.12076	439574.1525	58644.4658	31929.60433	20287.34153	30214.76734	13831.72047	24523.34088	14144.56738	83000.0725	51328.70084	15174.69971	14048.5933	12689.78003	20287.34153	21715.06472	106993.3667	15599.5057	15409.77769	15936.28701	18161.98507	9770.41261	18931.5783	19440.42269	19792.93384	37373.21027	9537.398665	9629.246487	9689.231762	10988.80188	13028.80794	19181.25293	15794.29244	10391.31133
s7_dhb_rep4_0_C18_1.xy	0	2257.859587	3838.996899	2819.794416	4087.084106	2784.927206	11704.1846	14356.27958	8867.683964	8559.748952	15343.36099	22960.08139	7075.044223	47582.40235	19769.54617	8550.91013	11680.96451	4995.697564	9051.464348	8914.132055	5654.958369	87806.4611	123885.7023	54134.74178	13344.03542	18460.48955	8042.800686	315083.6014	44264.36554	22951.98552	12626.84383	16883.60058	8173.468569	15965.13256	9446.35495	59638.20642	32668.49728	11117.28611	8945.233729	8413.220011	12626.84383	13822.09269	66516.83233	8821.275308	9606.735086	9722.667291	11232.20509	6002.563565	12574.00016	10877.5878	11845.98209	23399.23637	5771.510587	5894.229452	6052.978018	6597.844022	8077.383098	11855.28989	10154.92305	6718.105875
s8_dhb_rep1_0_N15_1.xy	0	5169.281227	8156.495967	6406.232011	8763.172515	6859.40475	44372.61835	19189.68651	16299.94505	15441.15353	29278.13038	28633.58271	18680.90559	81010.38479	28529.9539	20637.16641	30201.90003	14735.34209	15938.01864	25469.87186	14779.42379	147198.2972	176666.8773	45446.49412	24929.93428	64885.11522	21986.10835	794816.0576	98323.06843	30609.0415	405617.9827	52346.6905	56547.84778	233177.74	46192.99361	121210.9694	46947.07119	24434.8446	23148.13374	19881.73352	405617.9827	57126.82861	179708.1358	57183.89684	29447.4052	66730.36443	55961.27742	22230.83364	35064.65356	25427.43613	101085.7125	51952.91374	14673.2239	17508.97708	17452.6788	30406.83267	18889.92063	27576.68462	21544.35221	15405.30226
s8_dhb_rep2_0_N16_1.xy	0	4669.519899	6814.639475	5549.457507	7640.840467	6130.949631	36366.64669	15197.91806	13686.75757	13342.72112	26277.48616	22175.93705	15759.52724	61056.58676	23834.51381	17388.71144	26648.2345	11659.90691	13133.61621	21021.7886	11675.02191	101741.2115	133442.0704	32794.36077	19888.36052	53616.64205	16945.32208	519008.2883	64466.87176	24099.6249	240495.4593	42037.02412	41995.72335	149716.0043	32606.41511	78987.70083	36247.04262	18593.2155	19688.32	17043.08842	240495.4593	41769.78453	118237.9441	41618.07972	23622.06473	45051.33178	39439.25511	18721.11469	26572.89211	20748.55813	65786.93771	36252.8403	12823.04903	14282.00365	14078.19223	21491.84896	14035.43298	18788.82817	14652.17912	11176.11536
s8_dhb_rep3_0_D1_1.xy	0	1795.738709	3898.407697	2400.583419	4311.703969	1956.776534	29342.11357	13964.80152	8563.590216	7696.950514	16519.41036	17963.01507	9006.650146	46305.72458	14170.91248	9261.923278	13295.80479	5541.845429	7650.621924	11109.83702	5658.966111	76931.07921	89305.09857	31286.67388	12050.95191	27423.81127	7867.945934	444280.4385	47268.79597	22882.71665	193839.2266	22194.83724	24889.45034	103028.0516	21028.81035	61174.1725	21884.58043	10633.61546	11362.40312	9293.673919	193839.2266	31861.83198	91340.6443	27359.19951	12086.95273	29376.82823	24070.24123	9032.409009	14546.2188	10038.57041	46519.46177	25120.18161	5233.357549	6605.671381	6507.280684	13624.63695	8141.130038	12354.49212	8326.91763	5345.688113
s8_dhb_rep4_0_D2_1.xy	0	1567.062202	4073.686898	2621.816799	4528.570414	2402.991306	25823.66712	16783.29184	8887.987938	7915.087841	15213.96333	20772.05658	9579.597121	48323.06243	15552.44306	11339.35126	14312.18543	6720.461385	9870.572794	13313.46522	8376.122426	86619.67666	97113.06764	41450.62885	16500.13651	30895.45075	10927.31619	478265.536	58280.67524	37480.43834	194590.5654	27049.57081	31345.15505	110082.8639	26426.06461	75659.11514	25907.47573	15805.00715	17752.8544	14426.34724	194590.5654	43922.39972	100931.2375	32371.85062	16992.37591	33148.00747	25970.26328	11725.96333	18148.5199	11686.68402	44356.53893	28197.95397	6808.044959	7200.620581	7757.716007	12954.0231	9355.899485	14295.27115	9064.592176	5636.125764
s9_dhb_rep1_0_O13_1.xy	0	8349.103468	14004.8097	9654.484786	12631.62729	9271.498425	48152.37509	26126.64664	22473.41787	24591.23727	56518.2211	40177.83175	18174.08191	79632.50019	46605.60909	43492.07034	39638.9322	17521.31572	17083.12209	23048.39951	18630.24028	136412.9529	285539.2093	91247.51805	31430.29068	58367.59984	20056.86451	514378.3588	90670.54605	28452.81095	159189.0513	47108.51125	36543.87559	245855.4945	30506.9758	94372.69147	65962.42209	19659.25781	18865.81984	16931.35438	159189.0513	46352.78644	119028.1372	49084.7295	23921.82045	59454.68821	71627.32387	22548.0665	30259.83648	31295.56106	64269.80932	45799.56058	14486.5031	23824.14622	16731.65103	27098.97849	21880.89135	31343.06192	31494.0372	21997.35229
s9_dhb_rep2_0_O14_1.xy	0	8690.188166	14777.65096	9451.542956	12095.6994	8641.121373	47725.43933	25514.77426	20711.06494	22605.17015	52290.93999	36315.73603	16051.26354	78159.68283	39336.43536	40191.76614	34276.40978	15038.18143	14766.99151	19341.18342	15623.68559	121905.6549	235544.8791	87540.44711	26265.79462	48207.24943	17025.24662	435762.066	80928.70296	22442.49276	131142.9376	37689.81573	28872.55643	201916.971	25228.90623	78783.59636	48471.8759	15303.30044	14557.43157	13094.11782	131142.9376	36522.22238	90222.49095	38769.58036	18555.0284	47639.44498	53306.84511	17049.31385	22307.74242	22399.37667	47719.46713	32051.72551	11045.95516	17512.17173	12261.8306	19675.42789	14698.77662	20219.9272	19096.90517	13451.02506
s9_dhb_rep3_0_D23_1.xy	0	2341.423443	3646.608695	2693.688124	3249.202534	3221.55944	8880.634962	7660.957274	5541.804072	5631.469089	11106.55936	11841.67708	4785.084992	20893.93958	9693.833555	10084.19823	8581.95695	5174.991766	5777.528171	5939.588438	5759.545224	36764.69501	57240.12878	35849.12953	9423.512323	14142.34871	5825.363627	149073.1938	28859.1841	12944.63397	47550.75494	12679.44466	13052.27918	63136.71723	11230.35069	32778.53453	17124.47204	8477.842727	8337.213913	7184.249458	47550.75494	17785.54353	37515.14372	17307.61519	9345.425549	19707.3196	20219.80505	8426.655169	10889.69944	9443.832745	18939.9437	14537.84854	5603.547239	7832.403664	5890.671758	8473.460948	6562.319252	8427.991167	7255.577009	5203.440621
s9_dhb_rep4_0_D24_1.xy	0	10623.2479	12324.37749	8883.824583	10506.4988	8575.471286	28949.44188	18745.00515	15341.75458	15334.51203	31428.2916	24784.17067	12346.05103	40363.72533	24357.97533	23078.73435	22672.06108	12071.98649	12879.10806	14879.27778	12802.2881	68480.5979	147365.2621	62905.66612	21518.23058	35657.08375	15030.89316	293392.4497	58645.07281	27362.78476	109999.1999	35387.42793	33794.41007	163752.1679	28149.84852	72359.67785	54046.41421	21589.71923	21831.46234	19607.76002	109999.1999	42506.56673	97698.42753	44083.58441	24596.6252	50564.49486	64481.69958	23555.18317	29557.63961	30984.66732	55972.64279	42623.90332	15352.76962	24203.13488	16713.20508	25978.8577	19843.17882	26956.86719	24453.31237	17039.3725
